set,type,period,name,date,holofoil_price,volume
SV01,Card,3M,Gardevoir ex 245,4/20 to 4/22,$49.73,12
SV01,Card,3M,Gardevoir ex 245,4/22 to 4/24,$49.65,12
SV01,Card,3M,Gardevoir ex 245,4/23 to 4/25,$50.14,27
SV01,Card,3M,Gardevoir ex 245,4/25 to 4/27,$50.64,26
SV01,Card,3M,Gardevoir ex 245,4/26 to 4/28,$50.38,10
SV01,Card,3M,Gardevoir ex 245,4/28 to 4/30,$50.21,7
SV01,Card,3M,Gardevoir ex 245,4/29 to 5/1,$49.79,11
SV01,Card,3M,Gardevoir ex 245,5/1 to 5/3,$49.25,11
SV01,Card,3M,Gardevoir ex 245,5/10 to 5/12,$43.90,18
SV01,Card,3M,Gardevoir ex 245,5/11 to 5/13,$42.86,17
SV01,Card,3M,Gardevoir ex 245,5/13 to 5/15,$44.52,53
SV01,Card,3M,Gardevoir ex 245,5/14 to 5/16,$45.50,57
SV01,Card,3M,Gardevoir ex 245,5/16 to 5/18,$45.14,15
SV01,Card,3M,Gardevoir ex 245,5/17 to 5/19,$44.71,17
SV01,Card,3M,Gardevoir ex 245,5/19 to 5/21,$44.43,20
SV01,Card,3M,Gardevoir ex 245,5/2 to 5/4,$49.27,10
SV01,Card,3M,Gardevoir ex 245,5/20 to 5/22,$43.98,21
SV01,Card,3M,Gardevoir ex 245,5/22 to 5/24,$41.73,23
SV01,Card,3M,Gardevoir ex 245,5/23 to 5/25,$41.00,16
SV01,Card,3M,Gardevoir ex 245,5/25 to 5/27,$41.12,14
SV01,Card,3M,Gardevoir ex 245,5/26 to 5/28,$41.21,16
SV01,Card,3M,Gardevoir ex 245,5/28 to 5/30,$40.83,15
SV01,Card,3M,Gardevoir ex 245,5/29 to 5/31,$40.37,18
SV01,Card,3M,Gardevoir ex 245,5/31 to 6/2,$40.60,19
SV01,Card,3M,Gardevoir ex 245,5/4 to 5/6,$48.35,12
SV01,Card,3M,Gardevoir ex 245,5/5 to 5/7,$48.02,15
SV01,Card,3M,Gardevoir ex 245,5/7 to 5/9,$47.02,18
SV01,Card,3M,Gardevoir ex 245,5/8 to 5/10,$46.26,16
SV01,Card,3M,Gardevoir ex 245,6/1 to 6/3,$40.98,15
SV01,Card,3M,Gardevoir ex 245,6/10 to 6/12,$41.49,18
SV01,Card,3M,Gardevoir ex 245,6/12 to 6/14,$43.73,17
SV01,Card,3M,Gardevoir ex 245,6/13 to 6/15,$43.56,16
SV01,Card,3M,Gardevoir ex 245,6/15 to 6/17,$42.93,16
SV01,Card,3M,Gardevoir ex 245,6/16 to 6/18,$42.38,19
SV01,Card,3M,Gardevoir ex 245,6/18 to 6/20,$41.56,20
SV01,Card,3M,Gardevoir ex 245,6/19 to 6/21,$41.09,16
SV01,Card,3M,Gardevoir ex 245,6/21 to 6/23,$40.84,13
SV01,Card,3M,Gardevoir ex 245,6/22 to 6/24,$41.11,13
SV01,Card,3M,Gardevoir ex 245,6/24 to 6/26,$41.43,7
SV01,Card,3M,Gardevoir ex 245,6/25 to 6/27,$41.38,11
SV01,Card,3M,Gardevoir ex 245,6/27 to 6/29,$41.22,14
SV01,Card,3M,Gardevoir ex 245,6/28 to 6/30,$41.15,13
SV01,Card,3M,Gardevoir ex 245,6/3 to 6/5,$40.53,12
SV01,Card,3M,Gardevoir ex 245,6/30 to 7/2,$40.95,11
SV01,Card,3M,Gardevoir ex 245,6/4 to 6/6,$40.36,16
SV01,Card,3M,Gardevoir ex 245,6/6 to 6/8,$39.91,15
SV01,Card,3M,Gardevoir ex 245,6/7 to 6/9,$39.95,13
SV01,Card,3M,Gardevoir ex 245,6/9 to 6/11,$40.26,18
SV01,Card,3M,Gardevoir ex 245,7/1 to 7/3,$40.86,6
SV01,Card,3M,Gardevoir ex 245,7/10 to 7/12,$41.23,12
SV01,Card,3M,Gardevoir ex 245,7/12 to 7/14,$41.64,14
SV01,Card,3M,Gardevoir ex 245,7/13 to 7/15,$41.94,21
SV01,Card,3M,Gardevoir ex 245,7/15 to 7/17,$42.32,19
SV01,Card,3M,Gardevoir ex 245,7/16 to 7/18,$42.44,19
SV01,Card,3M,Gardevoir ex 245,7/18 to 7/20,$42.33,13
SV01,Card,3M,Gardevoir ex 245,7/19 to 7/21,$42.44,0
SV01,Card,3M,Gardevoir ex 245,7/21 to 7/23,$42.33,0
SV01,Card,3M,Gardevoir ex 245,7/3 to 7/5,$40.67,11
SV01,Card,3M,Gardevoir ex 245,7/4 to 7/6,$40.94,25
SV01,Card,3M,Gardevoir ex 245,7/6 to 7/8,$41.37,23
SV01,Card,3M,Gardevoir ex 245,7/7 to 7/9,$41.23,8
SV01,Card,3M,Gardevoir ex 245,7/9 to 7/11,$41.15,10
SV02,Card,3M,Magikarp 203,4/20 to 4/22,$213.31,3
SV02,Card,3M,Magikarp 203,4/21 to 4/23,$212.44,6
SV02,Card,3M,Magikarp 203,4/23 to 4/25,$210.26,5
SV02,Card,3M,Magikarp 203,4/24 to 4/26,$208.82,4
SV02,Card,3M,Magikarp 203,4/25 to 4/27,$207.73,3
SV02,Card,3M,Magikarp 203,4/26 to 4/28,$206.52,4
SV02,Card,3M,Magikarp 203,4/27 to 4/29,$204.79,7
SV02,Card,3M,Magikarp 203,4/28 to 4/30,$202.03,9
SV02,Card,3M,Magikarp 203,4/29 to 5/1,$198.88,14
SV02,Card,3M,Magikarp 203,4/30 to 5/2,$197.06,12
SV02,Card,3M,Magikarp 203,5/1 to 5/3,$196.55,9
SV02,Card,3M,Magikarp 203,5/10 to 5/12,$189.10,4
SV02,Card,3M,Magikarp 203,5/11 to 5/13,$186.80,8
SV02,Card,3M,Magikarp 203,5/12 to 5/14,$187.13,48
SV02,Card,3M,Magikarp 203,5/13 to 5/15,$187.99,47
SV02,Card,3M,Magikarp 203,5/14 to 5/16,$190.31,44
SV02,Card,3M,Magikarp 203,5/15 to 5/17,$190.60,5
SV02,Card,3M,Magikarp 203,5/16 to 5/18,$190.94,8
SV02,Card,3M,Magikarp 203,5/17 to 5/19,$191.07,10
SV02,Card,3M,Magikarp 203,5/18 to 5/20,$190.86,13
SV02,Card,3M,Magikarp 203,5/19 to 5/21,$190.57,10
SV02,Card,3M,Magikarp 203,5/2 to 5/4,$196.29,4
SV02,Card,3M,Magikarp 203,5/20 to 5/22,$190.47,10
SV02,Card,3M,Magikarp 203,5/21 to 5/23,$190.50,16
SV02,Card,3M,Magikarp 203,5/22 to 5/24,$190.83,16
SV02,Card,3M,Magikarp 203,5/23 to 5/25,$190.99,16
SV02,Card,3M,Magikarp 203,5/24 to 5/26,$191.43,9
SV02,Card,3M,Magikarp 203,5/25 to 5/27,$191.43,8
SV02,Card,3M,Magikarp 203,5/26 to 5/28,$191.98,6
SV02,Card,3M,Magikarp 203,5/27 to 5/29,$192.25,2
SV02,Card,3M,Magikarp 203,5/28 to 5/30,$192.53,2
SV02,Card,3M,Magikarp 203,5/29 to 5/31,$192.33,3
SV02,Card,3M,Magikarp 203,5/3 to 5/5,$196.05,1
SV02,Card,3M,Magikarp 203,5/30 to 6/1,$193.31,7
SV02,Card,3M,Magikarp 203,5/31 to 6/2,$194.07,11
SV02,Card,3M,Magikarp 203,5/4 to 5/6,$195.27,3
SV02,Card,3M,Magikarp 203,5/5 to 5/7,$194.61,3
SV02,Card,3M,Magikarp 203,5/6 to 5/8,$193.42,6
SV02,Card,3M,Magikarp 203,5/7 to 5/9,$192.24,5
SV02,Card,3M,Magikarp 203,5/8 to 5/10,$191.19,4
SV02,Card,3M,Magikarp 203,5/9 to 5/11,$190.06,3
SV02,Card,3M,Magikarp 203,6/1 to 6/3,$194.54,12
SV02,Card,3M,Magikarp 203,6/10 to 6/12,$193.84,8
SV02,Card,3M,Magikarp 203,6/11 to 6/13,$194.42,14
SV02,Card,3M,Magikarp 203,6/12 to 6/14,$196.40,23
SV02,Card,3M,Magikarp 203,6/13 to 6/15,$198.89,19
SV02,Card,3M,Magikarp 203,6/14 to 6/16,$202.95,19
SV02,Card,3M,Magikarp 203,6/15 to 6/17,$205.79,25
SV02,Card,3M,Magikarp 203,6/16 to 6/18,$208.47,26
SV02,Card,3M,Magikarp 203,6/17 to 6/19,$209.34,19
SV02,Card,3M,Magikarp 203,6/18 to 6/20,$210.18,6
SV02,Card,3M,Magikarp 203,6/19 to 6/21,$210.96,7
SV02,Card,3M,Magikarp 203,6/2 to 6/4,$193.86,8
SV02,Card,3M,Magikarp 203,6/20 to 6/22,$211.47,7
SV02,Card,3M,Magikarp 203,6/21 to 6/23,$211.62,5
SV02,Card,3M,Magikarp 203,6/22 to 6/24,$211.75,4
SV02,Card,3M,Magikarp 203,6/23 to 6/25,$213.57,9
SV02,Card,3M,Magikarp 203,6/24 to 6/26,$216.45,10
SV02,Card,3M,Magikarp 203,6/25 to 6/27,$221.36,13
SV02,Card,3M,Magikarp 203,6/26 to 6/28,$225.81,13
SV02,Card,3M,Magikarp 203,6/27 to 6/29,$229.65,13
SV02,Card,3M,Magikarp 203,6/28 to 6/30,$231.50,8
SV02,Card,3M,Magikarp 203,6/29 to 7/1,$233.13,5
SV02,Card,3M,Magikarp 203,6/3 to 6/5,$192.89,13
SV02,Card,3M,Magikarp 203,6/30 to 7/2,$234.17,4
SV02,Card,3M,Magikarp 203,6/4 to 6/6,$191.86,12
SV02,Card,3M,Magikarp 203,6/5 to 6/7,$191.11,24
SV02,Card,3M,Magikarp 203,6/6 to 6/8,$191.45,19
SV02,Card,3M,Magikarp 203,6/7 to 6/9,$192.29,19
SV02,Card,3M,Magikarp 203,6/8 to 6/10,$192.98,7
SV02,Card,3M,Magikarp 203,6/9 to 6/11,$193.51,4
SV02,Card,3M,Magikarp 203,7/1 to 7/3,$234.97,3
SV02,Card,3M,Magikarp 203,7/10 to 7/12,$233.09,6
SV02,Card,3M,Magikarp 203,7/11 to 7/13,$233.43,8
SV02,Card,3M,Magikarp 203,7/12 to 7/14,$234.62,7
SV02,Card,3M,Magikarp 203,7/13 to 7/15,$235.40,6
SV02,Card,3M,Magikarp 203,7/14 to 7/16,$236.08,4
SV02,Card,3M,Magikarp 203,7/15 to 7/17,$236.27,1
SV02,Card,3M,Magikarp 203,7/16 to 7/18,$236.39,1
SV02,Card,3M,Magikarp 203,7/17 to 7/19,$237.65,4
SV02,Card,3M,Magikarp 203,7/18 to 7/20,$238.95,5
SV02,Card,3M,Magikarp 203,7/19 to 7/21,$236.39,0
SV02,Card,3M,Magikarp 203,7/2 to 7/4,$235.61,4
SV02,Card,3M,Magikarp 203,7/20 to 7/22,$237.65,0
SV02,Card,3M,Magikarp 203,7/21 to 7/23,$238.95,0
SV02,Card,3M,Magikarp 203,7/3 to 7/5,$236.39,9
SV02,Card,3M,Magikarp 203,7/4 to 7/6,$236.56,12
SV02,Card,3M,Magikarp 203,7/5 to 7/7,$235.58,12
SV02,Card,3M,Magikarp 203,7/6 to 7/8,$234.19,8
SV02,Card,3M,Magikarp 203,7/7 to 7/9,$233.41,5
SV02,Card,3M,Magikarp 203,7/8 to 7/10,$233.20,2
SV02,Card,3M,Magikarp 203,7/9 to 7/11,$232.85,4
SV03,Card,3M,Charizard ex 223,4/20 to 4/22,$55.41,25
SV03,Card,3M,Charizard ex 223,4/21 to 4/23,$55.86,21
SV03,Card,3M,Charizard ex 223,4/22 to 4/24,$55.69,18
SV03,Card,3M,Charizard ex 223,4/23 to 4/25,$55.35,18
SV03,Card,3M,Charizard ex 223,4/24 to 4/26,$54.70,23
SV03,Card,3M,Charizard ex 223,4/25 to 4/27,$54.21,28
SV03,Card,3M,Charizard ex 223,4/26 to 4/28,$53.99,30
SV03,Card,3M,Charizard ex 223,4/27 to 4/29,$54.73,85
SV03,Card,3M,Charizard ex 223,4/28 to 4/30,$55.74,77
SV03,Card,3M,Charizard ex 223,4/29 to 5/1,$57.17,85
SV03,Card,3M,Charizard ex 223,4/30 to 5/2,$58.21,24
SV03,Card,3M,Charizard ex 223,5/1 to 5/3,$58.63,25
SV03,Card,3M,Charizard ex 223,5/10 to 5/12,$55.38,23
SV03,Card,3M,Charizard ex 223,5/11 to 5/13,$54.89,21
SV03,Card,3M,Charizard ex 223,5/12 to 5/14,$55.75,88
SV03,Card,3M,Charizard ex 223,5/13 to 5/15,$57.43,92
SV03,Card,3M,Charizard ex 223,5/14 to 5/16,$58.78,101
SV03,Card,3M,Charizard ex 223,5/15 to 5/17,$58.95,35
SV03,Card,3M,Charizard ex 223,5/16 to 5/18,$58.71,24
SV03,Card,3M,Charizard ex 223,5/17 to 5/19,$58.63,44
SV03,Card,3M,Charizard ex 223,5/18 to 5/20,$58.66,44
SV03,Card,3M,Charizard ex 223,5/19 to 5/21,$58.44,46
SV03,Card,3M,Charizard ex 223,5/2 to 5/4,$58.24,18
SV03,Card,3M,Charizard ex 223,5/20 to 5/22,$57.79,17
SV03,Card,3M,Charizard ex 223,5/21 to 5/23,$57.19,16
SV03,Card,3M,Charizard ex 223,5/22 to 5/24,$56.56,20
SV03,Card,3M,Charizard ex 223,5/23 to 5/25,$56.34,26
SV03,Card,3M,Charizard ex 223,5/24 to 5/26,$55.95,25
SV03,Card,3M,Charizard ex 223,5/25 to 5/27,$56.44,20
SV03,Card,3M,Charizard ex 223,5/26 to 5/28,$57.11,14
SV03,Card,3M,Charizard ex 223,5/27 to 5/29,$57.29,15
SV03,Card,3M,Charizard ex 223,5/28 to 5/30,$56.71,22
SV03,Card,3M,Charizard ex 223,5/29 to 5/31,$56.03,27
SV03,Card,3M,Charizard ex 223,5/3 to 5/5,$56.16,23
SV03,Card,3M,Charizard ex 223,5/30 to 6/1,$56.06,33
SV03,Card,3M,Charizard ex 223,5/31 to 6/2,$56.36,24
SV03,Card,3M,Charizard ex 223,5/4 to 5/6,$54.56,21
SV03,Card,3M,Charizard ex 223,5/5 to 5/7,$54.26,28
SV03,Card,3M,Charizard ex 223,5/6 to 5/8,$55.58,21
SV03,Card,3M,Charizard ex 223,5/7 to 5/9,$56.78,21
SV03,Card,3M,Charizard ex 223,5/8 to 5/10,$56.74,12
SV03,Card,3M,Charizard ex 223,5/9 to 5/11,$56.30,15
SV03,Card,3M,Charizard ex 223,6/1 to 6/3,$55.70,26
SV03,Card,3M,Charizard ex 223,6/10 to 6/12,$56.14,34
SV03,Card,3M,Charizard ex 223,6/11 to 6/13,$57.01,30
SV03,Card,3M,Charizard ex 223,6/12 to 6/14,$57.91,21
SV03,Card,3M,Charizard ex 223,6/13 to 6/15,$57.64,14
SV03,Card,3M,Charizard ex 223,6/14 to 6/16,$56.90,23
SV03,Card,3M,Charizard ex 223,6/15 to 6/17,$56.05,19
SV03,Card,3M,Charizard ex 223,6/16 to 6/18,$55.44,21
SV03,Card,3M,Charizard ex 223,6/17 to 6/19,$55.14,12
SV03,Card,3M,Charizard ex 223,6/18 to 6/20,$54.41,34
SV03,Card,3M,Charizard ex 223,6/19 to 6/21,$54.65,33
SV03,Card,3M,Charizard ex 223,6/2 to 6/4,$54.97,19
SV03,Card,3M,Charizard ex 223,6/20 to 6/22,$55.44,40
SV03,Card,3M,Charizard ex 223,6/21 to 6/23,$57.15,34
SV03,Card,3M,Charizard ex 223,6/22 to 6/24,$58.48,32
SV03,Card,3M,Charizard ex 223,6/23 to 6/25,$58.91,25
SV03,Card,3M,Charizard ex 223,6/24 to 6/26,$58.65,12
SV03,Card,3M,Charizard ex 223,6/25 to 6/27,$58.24,13
SV03,Card,3M,Charizard ex 223,6/26 to 6/28,$58.08,18
SV03,Card,3M,Charizard ex 223,6/27 to 6/29,$58.56,23
SV03,Card,3M,Charizard ex 223,6/28 to 6/30,$58.65,22
SV03,Card,3M,Charizard ex 223,6/29 to 7/1,$58.62,17
SV03,Card,3M,Charizard ex 223,6/3 to 6/5,$54.10,25
SV03,Card,3M,Charizard ex 223,6/30 to 7/2,$57.57,16
SV03,Card,3M,Charizard ex 223,6/4 to 6/6,$54.22,26
SV03,Card,3M,Charizard ex 223,6/5 to 6/7,$55.29,28
SV03,Card,3M,Charizard ex 223,6/6 to 6/8,$56.31,27
SV03,Card,3M,Charizard ex 223,6/7 to 6/9,$57.95,23
SV03,Card,3M,Charizard ex 223,6/8 to 6/10,$57.29,25
SV03,Card,3M,Charizard ex 223,6/9 to 6/11,$56.81,30
SV03,Card,3M,Charizard ex 223,7/1 to 7/3,$56.58,21
SV03,Card,3M,Charizard ex 223,7/10 to 7/12,$59.62,25
SV03,Card,3M,Charizard ex 223,7/11 to 7/13,$59.21,22
SV03,Card,3M,Charizard ex 223,7/12 to 7/14,$59.33,20
SV03,Card,3M,Charizard ex 223,7/13 to 7/15,$59.49,17
SV03,Card,3M,Charizard ex 223,7/14 to 7/16,$59.48,23
SV03,Card,3M,Charizard ex 223,7/15 to 7/17,$59.38,18
SV03,Card,3M,Charizard ex 223,7/16 to 7/18,$59.23,19
SV03,Card,3M,Charizard ex 223,7/17 to 7/19,$59.25,10
SV03,Card,3M,Charizard ex 223,7/18 to 7/20,$59.01,11
SV03,Card,3M,Charizard ex 223,7/19 to 7/21,$57.90,9
SV03,Card,3M,Charizard ex 223,7/2 to 7/4,$56.10,30
SV03,Card,3M,Charizard ex 223,7/3 to 7/5,$56.41,23
SV03,Card,3M,Charizard ex 223,7/4 to 7/6,$57.18,22
SV03,Card,3M,Charizard ex 223,7/5 to 7/7,$57.94,24
SV03,Card,3M,Charizard ex 223,7/6 to 7/8,$58.81,25
SV03,Card,3M,Charizard ex 223,7/7 to 7/9,$59.62,27
SV03,Card,3M,Charizard ex 223,7/8 to 7/10,$60.08,21
SV03,Card,3M,Charizard ex 223,7/9 to 7/11,$59.88,25
SV03.5,Card,3M,Charizard ex 199,4/21 to 4/23,$210.33,47
SV03.5,Card,3M,Charizard ex 199,4/22 to 4/24,$211.16,39
SV03.5,Card,3M,Charizard ex 199,4/23 to 4/25,$210.14,18
SV03.5,Card,3M,Charizard ex 199,4/24 to 4/26,$209.44,14
SV03.5,Card,3M,Charizard ex 199,4/25 to 4/27,$209.31,13
SV03.5,Card,3M,Charizard ex 199,4/26 to 4/28,$209.09,12
SV03.5,Card,3M,Charizard ex 199,4/27 to 4/29,$208.72,11
SV03.5,Card,3M,Charizard ex 199,4/28 to 4/30,$207.91,9
SV03.5,Card,3M,Charizard ex 199,4/29 to 5/1,$206.73,13
SV03.5,Card,3M,Charizard ex 199,4/30 to 5/2,$205.29,15
SV03.5,Card,3M,Charizard ex 199,5/1 to 5/3,$203.30,21
SV03.5,Card,3M,Charizard ex 199,5/10 to 5/12,$194.56,28
SV03.5,Card,3M,Charizard ex 199,5/11 to 5/13,$194.99,25
SV03.5,Card,3M,Charizard ex 199,5/12 to 5/14,$200.19,87
SV03.5,Card,3M,Charizard ex 199,5/13 to 5/15,$205.76,80
SV03.5,Card,3M,Charizard ex 199,5/14 to 5/16,$210.20,77
SV03.5,Card,3M,Charizard ex 199,5/15 to 5/17,$209.97,9
SV03.5,Card,3M,Charizard ex 199,5/16 to 5/18,$208.98,11
SV03.5,Card,3M,Charizard ex 199,5/17 to 5/19,$209.42,17
SV03.5,Card,3M,Charizard ex 199,5/18 to 5/20,$209.62,20
SV03.5,Card,3M,Charizard ex 199,5/19 to 5/21,$211.57,19
SV03.5,Card,3M,Charizard ex 199,5/2 to 5/4,$201.23,19
SV03.5,Card,3M,Charizard ex 199,5/20 to 5/22,$212.27,12
SV03.5,Card,3M,Charizard ex 199,5/21 to 5/23,$210.76,15
SV03.5,Card,3M,Charizard ex 199,5/22 to 5/24,$208.42,17
SV03.5,Card,3M,Charizard ex 199,5/23 to 5/25,$205.44,23
SV03.5,Card,3M,Charizard ex 199,5/24 to 5/26,$205.06,18
SV03.5,Card,3M,Charizard ex 199,5/25 to 5/27,$204.48,16
SV03.5,Card,3M,Charizard ex 199,5/26 to 5/28,$205.63,33
SV03.5,Card,3M,Charizard ex 199,5/27 to 5/29,$206.25,34
SV03.5,Card,3M,Charizard ex 199,5/28 to 5/30,$207.69,37
SV03.5,Card,3M,Charizard ex 199,5/29 to 5/31,$207.69,11
SV03.5,Card,3M,Charizard ex 199,5/3 to 5/5,$199.21,16
SV03.5,Card,3M,Charizard ex 199,5/30 to 6/1,$207.66,10
SV03.5,Card,3M,Charizard ex 199,5/31 to 6/2,$204.05,15
SV03.5,Card,3M,Charizard ex 199,5/4 to 5/6,$197.76,13
SV03.5,Card,3M,Charizard ex 199,5/5 to 5/7,$196.45,13
SV03.5,Card,3M,Charizard ex 199,5/6 to 5/8,$195.32,13
SV03.5,Card,3M,Charizard ex 199,5/7 to 5/9,$194.55,12
SV03.5,Card,3M,Charizard ex 199,5/8 to 5/10,$194.49,18
SV03.5,Card,3M,Charizard ex 199,5/9 to 5/11,$194.59,23
SV03.5,Card,3M,Charizard ex 199,6/1 to 6/3,$201.11,18
SV03.5,Card,3M,Charizard ex 199,6/10 to 6/12,$186.45,18
SV03.5,Card,3M,Charizard ex 199,6/11 to 6/13,$185.90,21
SV03.5,Card,3M,Charizard ex 199,6/12 to 6/14,$184.32,19
SV03.5,Card,3M,Charizard ex 199,6/13 to 6/15,$180.69,19
SV03.5,Card,3M,Charizard ex 199,6/14 to 6/16,$179.86,22
SV03.5,Card,3M,Charizard ex 199,6/15 to 6/17,$183.66,53
SV03.5,Card,3M,Charizard ex 199,6/16 to 6/18,$188.65,55
SV03.5,Card,3M,Charizard ex 199,6/17 to 6/19,$191.84,47
SV03.5,Card,3M,Charizard ex 199,6/18 to 6/20,$190.86,15
SV03.5,Card,3M,Charizard ex 199,6/19 to 6/21,$188.74,16
SV03.5,Card,3M,Charizard ex 199,6/2 to 6/4,$197.79,18
SV03.5,Card,3M,Charizard ex 199,6/20 to 6/22,$186.88,18
SV03.5,Card,3M,Charizard ex 199,6/21 to 6/23,$185.79,30
SV03.5,Card,3M,Charizard ex 199,6/22 to 6/24,$184.95,27
SV03.5,Card,3M,Charizard ex 199,6/23 to 6/25,$184.40,23
SV03.5,Card,3M,Charizard ex 199,6/24 to 6/26,$184.20,9
SV03.5,Card,3M,Charizard ex 199,6/25 to 6/27,$184.09,12
SV03.5,Card,3M,Charizard ex 199,6/26 to 6/28,$183.62,16
SV03.5,Card,3M,Charizard ex 199,6/27 to 6/29,$181.80,21
SV03.5,Card,3M,Charizard ex 199,6/28 to 6/30,$179.76,22
